"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"1314","","Singlets","Lymphocytes","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","60975","61341","3"
"1315","","Live","Singlets","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","57926","60975","4"
"1316","CD3+","CD3+","Live","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","46294","57926","5"
"1317","CD4+CD8-","CD4+","CD3+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","24087","46294","6"
"1318","CD4-CD8+","CD8+","CD3+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","17487","46294","7"
"1319","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","19740","24087","8"
"1320","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","3383","24087","9"
"1321","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","767","24087","10"
"1322","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","197","24087","11"
"1323","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","12239","17487","12"
"1324","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","4548","17487","13"
"1325","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","438","17487","14"
"1326","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","262","17487","15"
"1327","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","16121","24087","16"
"1328","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","6761","24087","17"
"1329","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","896","24087","18"
"1330","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","309","24087","19"
"1331","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","6410","17487","20"
"1332","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","9900","17487","21"
"1333","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","268","17487","22"
"1334","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","909","17487","23"
"1335","","All cells","","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","100000","","1"
"1336","","Lymphocytes","All cells","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","60962","100000","2"
"1337","","Singlets","Lymphocytes","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","60596","60962","3"
"1338","","Live","Singlets","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","57566","60596","4"
"1339","CD3+","CD3+","Live","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","45948","57566","5"
"1340","CD4+CD8-","CD4+","CD3+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","24037","45948","6"
"1341","CD4-CD8+","CD8+","CD3+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","17426","45948","7"
"1342","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","19749","24037","8"
"1343","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","3326","24037","9"
"1344","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","740","24037","10"
"1345","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","222","24037","11"
"1346","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","12014","17426","12"
"1347","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","4714","17426","13"
"1348","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","418","17426","14"
"1349","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","279","17426","15"
"1350","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","16245","24037","16"
"1351","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","6590","24037","17"
"1352","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","898","24037","18"
"1353","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","304","24037","19"
"1354","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","15742","17426","20"
"1355","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","523","17426","21"
"1356","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","936","17426","22"
"1357","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_E5_E05.fcs","Miami","lot 1349_E5_E05","2","225","17426","23"
"1358","","All cells","","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","100000","","1"
"1359","","Lymphocytes","All cells","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","60040","100000","2"
"1360","","Singlets","Lymphocytes","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","59682","60040","3"
"1361","","Live","Singlets","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","56697","59682","4"
"1362","CD3+","CD3+","Live","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","45460","56697","5"
"1363","CD4+CD8-","CD4+","CD3+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","23719","45460","6"
"1364","CD4-CD8+","CD8+","CD3+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","17170","45460","7"
"1365","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","19890","23719","8"
"1366","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","2880","23719","9"
"1367","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","755","23719","10"
"1368","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","194","23719","11"
"1369","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","12137","17170","12"
"1370","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","4346","17170","13"
"1371","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","420","17170","14"
"1372","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","267","17170","15"
"1373","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","15764","23719","16"
"1374","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","6769","23719","17"
"1375","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","908","23719","18"
"1376","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","278","23719","19"
"1377","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","15502","17170","20"
"1378","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","504","17170","21"
"1379","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","997","17170","22"
"1380","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_E6_E06.fcs","Miami","lot 1349_E6_E06","3","167","17170","23"
"1381","","All cells","","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","100000","","1"
"1382","","Lymphocytes","All cells","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","64084","100000","2"
"1383","","Singlets","Lymphocytes","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","63701","64084","3"
"1384","","Live","Singlets","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","60515","63701","4"
"1385","CD3+","CD3+","Live","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","46631","60515","5"
"1386","CD4+CD8-","CD4+","CD3+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","29224","46631","6"
"1387","CD4-CD8+","CD8+","CD3+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","10755","46631","7"
"1388","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","22662","29224","8"
"1389","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","5393","29224","9"
"1390","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","869","29224","10"
"1391","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","300","29224","11"
"1392","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","8264","10755","12"
"1393","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","2060","10755","13"
"1394","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","353","10755","14"
"1395","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","78","10755","15"
"1396","CD4+CD38-DR-","38-DR-","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","13749","29224","16"
"1397","CD4+CD38+DR-","38+DR-","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","14013","29224","17"
"1398","CD4+CD38-DR+","38-DR+","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","782","29224","18"
"1399","CD4+CD38+DR+","38+DR+","CD4+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","680","29224","19"
"1400","CD8+CD38-DR-","38-DR-","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","4476","10755","20"
"1401","CD8+CD38+DR-","38+DR-","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","5787","10755","21"
"1402","CD8+CD38-DR+","38-DR+","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","108","10755","22"
"1403","CD8+CD38+DR+","38+DR+","CD8+","lot 1369_E7_E07.fcs","Miami","lot 1369_E7_E07","1","384","10755","23"
"1404","","All cells","","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","100000","","1"
"1405","","Lymphocytes","All cells","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","64702","100000","2"
"1406","","Singlets","Lymphocytes","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","64322","64702","3"
"1407","","Live","Singlets","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","61105","64322","4"
"1408","CD3+","CD3+","Live","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","47452","61105","5"
"1409","CD4+CD8-","CD4+","CD3+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","29546","47452","6"
"1410","CD4-CD8+","CD8+","CD3+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","10758","47452","7"
"1411","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","22851","29546","8"
"1412","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","5513","29546","9"
"1413","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","866","29546","10"
"1414","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","316","29546","11"
"1415","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","8761","10758","12"
"1416","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","1566","10758","13"
"1417","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","343","10758","14"
"1418","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","88","10758","15"
"1419","CD4+CD38-DR-","38-DR-","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","14462","29546","16"
"1420","CD4+CD38+DR-","38+DR-","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","13606","29546","17"
"1421","CD4+CD38-DR+","38-DR+","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","805","29546","18"
"1422","CD4+CD38+DR+","38+DR+","CD4+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","673","29546","19"
"1423","CD8+CD38-DR-","38-DR-","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","3678","10758","20"
"1424","CD8+CD38+DR-","38+DR-","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","6614","10758","21"
"1425","CD8+CD38-DR+","38-DR+","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","52","10758","22"
"1426","CD8+CD38+DR+","38+DR+","CD8+","lot 1369_E8_E08.fcs","Miami","lot 1369_E8_E08","2","414","10758","23"
"1427","","All cells","","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","100000","","1"
"1428","","Lymphocytes","All cells","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","63914","100000","2"
"1429","","Singlets","Lymphocytes","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","63538","63914","3"
"1430","","Live","Singlets","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","60361","63538","4"
"1431","CD3+","CD3+","Live","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","46606","60361","5"
"1432","CD4+CD8-","CD4+","CD3+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","28711","46606","6"
"1433","CD4-CD8+","CD8+","CD3+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","10740","46606","7"
"1434","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","22157","28711","8"
"1435","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","5405","28711","9"
"1436","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","867","28711","10"
"1437","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","282","28711","11"
"1438","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","8286","10740","12"
"1439","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","2024","10740","13"
"1440","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","318","10740","14"
"1441","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","112","10740","15"
"1442","CD4+CD38-DR-","38-DR-","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","14526","28711","16"
"1443","CD4+CD38+DR-","38+DR-","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","12749","28711","17"
"1444","CD4+CD38-DR+","38-DR+","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","808","28711","18"
"1445","CD4+CD38+DR+","38+DR+","CD4+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","628","28711","19"
"1446","CD8+CD38-DR-","38-DR-","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","5836","10740","20"
"1447","CD8+CD38+DR-","38+DR-","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","4440","10740","21"
"1448","CD8+CD38-DR+","38-DR+","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","135","10740","22"
"1449","CD8+CD38+DR+","38+DR+","CD8+","lot 1369_E9_E09.fcs","Miami","lot 1369_E9_E09","3","329","10740","23"
